Date,Time,Away Team,Away Code,Away Score,Home Team,Home Code,Home Score,Game Link,Away Goalie,Away GA,Away DEC,Away SA,Away Saves,Away SV%,Away Shutouts,Away PIM,Away TOI,Home Goalie,Home GA,Home DEC,Home SA,Home Saves,Home SV%,Home Shutouts,Home PIM,Home TOI
2024-04-02,8:00 PM,Ottawa Senators,OTT,2,Minnesota Wild,MIN,3,https://www.hockey-reference.com/boxscores/202404020MIN.html,Joonas Korpisalo,3,L,19,16,.842,0,0,58:17,Marc-André Fleury,2,W,32,30,.938,0,0,59:59
2024-04-02,7:00 PM,Florida Panthers,FLA,3,Montreal Canadiens,MTL,5,https://www.hockey-reference.com/boxscores/202404020MTL.html,Anthony Stolarz,5,L,38,33,.868,0,0,60:00,Sam Montembeault,3,W,40,37,.925,0,0,60:00
2024-04-02,7:00 PM,Pittsburgh Penguins,PIT,6,New Jersey Devils,NJD,3,https://www.hockey-reference.com/boxscores/202404020NJD.html,Alex Nedeljkovic,3,W,26,23,.885,0,0,60:00,Jake Allen,5,L,20,15,.750,0,0,59:15
2024-04-02,8:00 PM,Boston Bruins,BOS,3,Nashville Predators,NSH,0,https://www.hockey-reference.com/boxscores/202404020NSH.html,Linus Ullmark,0,W,31,31,1.000,1,0,60:00,Juuse Saros,2,L,31,29,.935,0,0,58:51
2024-04-02,7:30 PM,Chicago Blackhawks,CHI,1,New York Islanders,NYI,2,https://www.hockey-reference.com/boxscores/202404020NYI.html,Petr Mrázek,2,L,29,27,.931,0,0,57:56,Ilya Sorokin,1,W,19,18,.947,0,0,59:47
2024-04-02,10:00 PM,Vancouver Canucks,VAN,3,Vegas Golden Knights,VEG,6,https://www.hockey-reference.com/boxscores/202404020VEG.html,Casey DeSmith,6,L,30,24,.800,0,0,60:00,Logan Thompson,3,W,30,27,.900,0,0,60:00
2024-04-03,10:00 PM,Vancouver Canucks,VAN,2,Arizona Coyotes,ARI,1,https://www.hockey-reference.com/boxscores/202404030ARI.html,Arturs Silovs,1,W,21,20,.952,0,0,60:00,Connor Ingram,2,L,33,31,.939,0,0,57:40
2024-04-03,9:30 PM,Edmonton Oilers,EDM,0,Dallas Stars,DAL,5,https://www.hockey-reference.com/boxscores/202404030DAL.html,Calvin Pickard,5,L,32,27,.844,0,0,59:49,Jake Oettinger,0,W,35,35,1.000,1,0,59:25
2024-04-03,9:30 PM,Seattle Kraken,SEA,2,Los Angeles Kings,LAK,5,https://www.hockey-reference.com/boxscores/202404030LAK.html,Philipp Grubauer,5,L,27,22,.815,0,0,60:00,Cam Talbot,2,W,23,21,.913,0,0,60:00
2024-04-03,7:00 PM,New Jersey Devils,NJD,3,New York Rangers,NYR,4,https://www.hockey-reference.com/boxscores/202404030NYR.html,Kaapo Kähkönen,4,L,41,37,.902,0,0,58:15,Igor Shesterkin,3,W,20,17,.850,0,0,60:00
2024-04-03,7:00 PM,Tampa Bay Lightning,TBL,4,Toronto Maple Leafs,TOR,1,https://www.hockey-reference.com/boxscores/202404030TOR.html,Andrei Vasilevskiy,1,W,29,28,.966,0,0,59:38,Joseph Woll,4,L,25,21,.840,0,0,60:00
2024-04-04,7:00 PM,Boston Bruins,BOS,4,Carolina Hurricanes,CAR,1,https://www.hockey-reference.com/boxscores/202404040CAR.html,Jeremy Swayman,1,W,29,28,.966,0,0,59:48,Frederik Andersen,3,L,27,24,.889,0,0,59:31
2024-04-04,7:00 PM,New York Islanders,NYI,4,Columbus Blue Jackets,CBJ,2,https://www.hockey-reference.com/boxscores/202404040CBJ.html,Ilya Sorokin,2,W,27,25,.926,0,0,59:06,Daniil Tarasov,2,,15,13,.867,0,0,17:53
2024-04-04,8:00 PM,Colorado Avalanche,COL,5,Minnesota Wild,MIN,2,https://www.hockey-reference.com/boxscores/202404040MIN.html,Justus Annunen,2,W,46,44,.957,0,0,60:00,Filip Gustavsson,4,L,35,31,.886,0,0,58:29
2024-04-04,7:00 PM,Tampa Bay Lightning,TBL,7,Montreal Canadiens,MTL,4,https://www.hockey-reference.com/boxscores/202404040MTL.html,Matt Tomkins,4,W,30,26,.867,0,0,60:00,Cayden Primeau,6,L,34,28,.824,0,0,57:18
2024-04-04,8:00 PM,St. Louis Blues,STL,3,Nashville Predators,NSH,6,https://www.hockey-reference.com/boxscores/202404040NSH.html,Jordan Binnington,4,L,29,25,.862,0,0,55:36,Juuse Saros,3,W,47,44,.936,0,0,60:00
2024-04-04,7:00 PM,Florida Panthers,FLA,6,Ottawa Senators,OTT,0,https://www.hockey-reference.com/boxscores/202404040OTT.html,Sergei Bobrovsky,0,W,30,30,1.000,1,0,60:00,Joonas Korpisalo,4,L,17,13,.765,0,0,24:08
2024-04-04,10:30 PM,Los Angeles Kings,LAK,2,San Jose Sharks,SJS,1,https://www.hockey-reference.com/boxscores/202404040SJS.html,David Rittich,1,W,16,15,.938,0,0,59:21,Mackenzie Blackwood,2,L,27,25,.926,0,0,58:07
2024-04-04,8:00 PM,Calgary Flames,CGY,2,Winnipeg Jets,WPG,5,https://www.hockey-reference.com/boxscores/202404040WPG.html,Dustin Wolf,4,L,44,40,.909,0,0,58:01,Connor Hellebuyck,2,W,33,31,.939,0,0,59:55
2024-04-04,7:00 PM,Pittsburgh Penguins,PIT,4,Washington Capitals,WSH,1,https://www.hockey-reference.com/boxscores/202404040WSH.html,Alex Nedeljkovic,1,W,31,30,.968,0,0,60:00,Charlie Lindgren,3,L,23,20,.870,0,0,59:17
2024-04-05,10:00 PM,Seattle Kraken,SEA,3,Anaheim Ducks,ANA,1,https://www.hockey-reference.com/boxscores/202404050ANA.html,Philipp Grubauer,1,W,17,16,.941,0,0,58:50,Lukáš Dostál,3,L,27,24,.889,0,0,58:55
2024-04-05,10:00 PM,Vegas Golden Knights,VEG,4,Arizona Coyotes,ARI,7,https://www.hockey-reference.com/boxscores/202404050ARI.html,Logan Thompson,6,L,31,25,.806,0,0,59:54,Karel Vejmelka,4,W,24,20,.833,0,0,60:00
2024-04-05,7:00 PM,Philadelphia Flyers,PHI,2,Buffalo Sabres,BUF,4,https://www.hockey-reference.com/boxscores/202404050BUF.html,Ivan Fedotov,4,L,19,15,.789,0,0,55:42,Ukko-Pekka Luukkonen,2,W,34,32,.941,0,0,60:00
2024-04-05,7:00 PM,Washington Capitals,WSH,2,Carolina Hurricanes,CAR,4,https://www.hockey-reference.com/boxscores/202404050CAR.html,Darcy Kuemper,3,L,44,41,.932,0,0,59:26,Pyotr Kochetkov,2,W,16,14,.875,0,0,59:48
2024-04-05,7:00 PM,New York Rangers,NYR,4,Detroit Red Wings,DET,3,https://www.hockey-reference.com/boxscores/202404050DET.html,Jonathan Quick,3,W,34,31,.912,0,0,59:37,Alex Lyon,4,L,38,34,.895,0,0,57:28
2024-04-05,9:00 PM,Colorado Avalanche,COL,2,Edmonton Oilers,EDM,6,https://www.hockey-reference.com/boxscores/202404050EDM.html,Alexandar Georgiev,6,L,47,41,.872,0,0,60:00,Stuart Skinner,2,W,24,22,.917,0,0,59:33
2024-04-06,3:30 PM,Florida Panthers,FLA,2,Boston Bruins,BOS,3,https://www.hockey-reference.com/boxscores/202404060BOS.html,Sergei Bobrovsky,3,O,29,26,.897,0,0,62:05,Linus Ullmark,2,W,30,28,.933,0,0,61:29
2024-04-06,7:00 PM,Philadelphia Flyers,PHI,2,Columbus Blue Jackets,CBJ,6,https://www.hockey-reference.com/boxscores/202404060CBJ.html,Samuel Ersson,6,L,33,27,.818,0,2,60:00,Jet Greaves,2,W,39,37,.949,0,0,60:00
2024-04-06,10:00 PM,Edmonton Oilers,EDM,4,Calgary Flames,CGY,2,https://www.hockey-reference.com/boxscores/202404060CGY.html,Calvin Pickard,2,W,35,33,.943,0,0,60:00,Jacob Markström,3,L,26,23,.885,0,0,59:06
2024-04-06,3:30 PM,Dallas Stars,DAL,2,Chicago Blackhawks,CHI,3,https://www.hockey-reference.com/boxscores/202404060CHI.html,Scott Wedgewood,3,L,17,14,.824,0,0,57:20,Petr Mrázek,2,W,44,42,.955,0,0,60:00
2024-04-06,10:00 PM,Vancouver Canucks,VAN,3,Los Angeles Kings,LAK,6,https://www.hockey-reference.com/boxscores/202404060LAK.html,Casey DeSmith,6,L,29,23,.793,0,0,60:00,Cam Talbot,3,W,42,39,.929,0,0,59:07
2024-04-06,4:00 PM,Winnipeg Jets,WPG,4,Minnesota Wild,MIN,2,https://www.hockey-reference.com/boxscores/202404060MIN.html,Connor Hellebuyck,2,W,27,25,.926,0,0,60:00,Marc-André Fleury,4,L,25,21,.840,0,0,57:53
2024-04-06,7:00 PM,Toronto Maple Leafs,TOR,4,Montreal Canadiens,MTL,2,https://www.hockey-reference.com/boxscores/202404060MTL.html,Ilya Samsonov,2,W,26,24,.923,0,0,60:00,Sam Montembeault,4,L,12,8,.667,0,0,27:54
2024-04-06,7:30 PM,Nashville Predators,NSH,0,New York Islanders,NYI,2,https://www.hockey-reference.com/boxscores/202404060NYI.html,Kevin Lankinen,1,L,29,28,.966,0,0,57:38,Semyon Varlamov,0,W,42,42,1.000,1,0,60:00
2024-04-06,7:00 PM,New Jersey Devils,NJD,4,Ottawa Senators,OTT,3,https://www.hockey-reference.com/boxscores/202404060OTT.html,Jake Allen,3,W,28,25,.893,0,0,60:00,Anton Forsberg,3,,9,6,.667,0,0,16:34
2024-04-06,1:00 PM,Tampa Bay Lightning,TBL,4,Pittsburgh Penguins,PIT,5,https://www.hockey-reference.com/boxscores/202404060PIT.html,Andrei Vasilevskiy,5,L,28,23,.821,0,0,57:37,Alex Nedeljkovic,4,W,34,30,.882,0,0,60:00
2024-04-06,6:00 PM,St. Louis Blues,STL,2,San Jose Sharks,SJS,3,https://www.hockey-reference.com/boxscores/202404060SJS.html,Joel Hofer,3,O,25,22,.880,0,2,63:09,Devin Cooley,2,W,36,34,.944,0,0,63:46
2024-04-07,8:00 PM,St. Louis Blues,STL,6,Anaheim Ducks,ANA,5,https://www.hockey-reference.com/boxscores/202404070ANA.html,Jordan Binnington,5,W,38,33,.868,0,2,65:00,Lukáš Dostál,5,O,31,26,.839,0,0,64:58
2024-04-07,5:00 PM,Columbus Blue Jackets,CBJ,0,Carolina Hurricanes,CAR,3,https://www.hockey-reference.com/boxscores/202404070CAR.html,Malcolm Subban,3,L,35,32,.914,0,0,60:00,Frederik Andersen,0,W,23,23,1.000,1,0,60:00
2024-04-07,3:30 PM,Minnesota Wild,MIN,4,Chicago Blackhawks,CHI,0,https://www.hockey-reference.com/boxscores/202404070CHI.html,Jesper Wallstedt,0,W,24,24,1.000,1,0,59:17,Arvid Söderblom,4,L,37,33,.892,0,0,60:00
2024-04-07,10:00 PM,Dallas Stars,DAL,7,Colorado Avalanche,COL,4,https://www.hockey-reference.com/boxscores/202404070COL.html,Jake Oettinger,4,W,38,34,.895,0,0,60:00,Alexandar Georgiev,6,L,36,30,.833,0,0,56:45
2024-04-07,1:00 PM,Buffalo Sabres,BUF,1,Detroit Red Wings,DET,3,https://www.hockey-reference.com/boxscores/202404070DET.html,Ukko-Pekka Luukkonen,3,L,24,21,.875,0,0,56:56,Alex Lyon,1,W,38,37,.974,0,0,60:00
2024-04-07,7:00 PM,Nashville Predators,NSH,3,New Jersey Devils,NJD,2,https://www.hockey-reference.com/boxscores/202404070NJD.html,Juuse Saros,2,W,25,23,.920,0,0,65:00,Kaapo Kähkönen,1,,5,4,.800,0,0,8:39
2024-04-07,7:00 PM,Montreal Canadiens,MTL,2,New York Rangers,NYR,5,https://www.hockey-reference.com/boxscores/202404070NYR.html,Cayden Primeau,4,L,45,41,.911,0,0,59:05,Igor Shesterkin,2,W,28,26,.929,0,0,60:00
2024-04-07,6:00 PM,Arizona Coyotes,ARI,5,San Jose Sharks,SJS,2,https://www.hockey-reference.com/boxscores/202404070SJS.html,Connor Ingram,2,W,27,25,.926,0,0,60:00,Mackenzie Blackwood,4,L,27,23,.852,0,0,58:18
2024-04-07,6:00 PM,Ottawa Senators,OTT,3,Washington Capitals,WSH,2,https://www.hockey-reference.com/boxscores/202404070WSH.html,Joonas Korpisalo,2,W,22,20,.909,0,0,60:05,Charlie Lindgren,3,O,21,18,.857,0,0,60:41
2024-04-08,7:00 PM,Pittsburgh Penguins,PIT,2,Toronto Maple Leafs,TOR,3,https://www.hockey-reference.com/boxscores/202404080TOR.html,Alex Nedeljkovic,3,O,23,20,.870,0,0,61:30,Ilya Samsonov,2,W,33,31,.939,0,0,61:30
2024-04-08,10:00 PM,Vegas Golden Knights,VEG,3,Vancouver Canucks,VAN,4,https://www.hockey-reference.com/boxscores/202404080VAN.html,Logan Thompson,4,L,30,26,.867,0,0,58:10,Arturs Silovs,3,W,23,20,.870,0,0,60:00
2024-04-09,10:00 PM,Los Angeles Kings,LAK,1,Anaheim Ducks,ANA,3,https://www.hockey-reference.com/boxscores/202404090ANA.html,Cam Talbot,3,L,27,24,.889,0,0,57:13,Lukáš Dostál,1,W,37,36,.973,0,2,60:00
2024-04-09,7:00 PM,Carolina Hurricanes,CAR,4,Boston Bruins,BOS,1,https://www.hockey-reference.com/boxscores/202404090BOS.html,Pyotr Kochetkov,1,W,23,22,.957,0,0,60:00,Jeremy Swayman,4,L,26,22,.846,0,0,60:00
2024-04-09,9:30 PM,Minnesota Wild,MIN,2,Colorado Avalanche,COL,5,https://www.hockey-reference.com/boxscores/202404090COL.html,Filip Gustavsson,5,L,32,27,.844,0,0,59:05,Alexandar Georgiev,2,W,22,20,.909,0,0,60:00
2024-04-09,8:00 PM,Buffalo Sabres,BUF,2,Dallas Stars,DAL,3,https://www.hockey-reference.com/boxscores/202404090DAL.html,Ukko-Pekka Luukkonen,3,L,24,21,.875,0,0,58:02,Jake Oettinger,2,W,21,19,.905,0,0,60:00
2024-04-09,7:00 PM,Washington Capitals,WSH,2,Detroit Red Wings,DET,1,https://www.hockey-reference.com/boxscores/202404090DET.html,Charlie Lindgren,1,W,43,42,.977,0,0,60:00,Alex Lyon,2,L,23,21,.913,0,0,56:39
2024-04-09,7:00 PM,Ottawa Senators,OTT,0,Florida Panthers,FLA,2,https://www.hockey-reference.com/boxscores/202404090FLA.html,Joonas Korpisalo,2,L,30,28,.933,0,0,58:47,Anthony Stolarz,0,W,26,26,1.000,1,0,59:58
2024-04-09,7:00 PM,Philadelphia Flyers,PHI,3,Montreal Canadiens,MTL,9,https://www.hockey-reference.com/boxscores/202404090MTL.html,Samuel Ersson,5,L,17,12,.706,0,0,32:42,Sam Montembeault,3,W,36,33,.917,0,0,60:00
2024-04-09,7:00 PM,Toronto Maple Leafs,TOR,5,New Jersey Devils,NJD,2,https://www.hockey-reference.com/boxscores/202404090NJD.html,Joseph Woll,2,W,20,18,.900,0,0,59:20,Jake Allen,4,L,38,34,.895,0,0,57:53
2024-04-09,8:00 PM,Winnipeg Jets,WPG,4,Nashville Predators,NSH,3,https://www.hockey-reference.com/boxscores/202404090NSH.html,Connor Hellebuyck,3,W,48,45,.938,0,0,61:52,Juuse Saros,4,O,22,18,.818,0,0,61:48
2024-04-09,7:00 PM,New York Rangers,NYR,2,New York Islanders,NYI,4,https://www.hockey-reference.com/boxscores/202404090NYI.html,Igor Shesterkin,3,L,27,24,.889,0,0,57:52,Semyon Varlamov,2,W,33,31,.939,0,0,59:59
2024-04-09,10:00 PM,Arizona Coyotes,ARI,0,Seattle Kraken,SEA,5,https://www.hockey-reference.com/boxscores/202404090SEA.html,Karel Vejmelka,5,L,25,20,.800,0,0,60:00,Philipp Grubauer,0,W,39,39,1.000,1,0,60:00
2024-04-09,10:30 PM,Calgary Flames,CGY,3,San Jose Sharks,SJS,2,https://www.hockey-reference.com/boxscores/202404090SJS.html,Dustin Wolf,2,W,22,20,.909,0,0,62:29,Mackenzie Blackwood,3,O,41,38,.927,0,0,62:58
2024-04-09,7:00 PM,Columbus Blue Jackets,CBJ,2,Tampa Bay Lightning,TBL,5,https://www.hockey-reference.com/boxscores/202404090TBL.html,Jet Greaves,4,L,32,28,.875,0,0,59:03,Andrei Vasilevskiy,2,W,32,30,.938,0,0,60:00
2024-04-10,8:30 PM,Vegas Golden Knights,VEG,1,Edmonton Oilers,EDM,5,https://www.hockey-reference.com/boxscores/202404100EDM.html,Adin Hill,5,L,25,20,.800,0,0,60:00,Stuart Skinner,1,W,18,17,.944,0,0,60:00
2024-04-10,8:00 PM,Chicago Blackhawks,CHI,2,St. Louis Blues,STL,5,https://www.hockey-reference.com/boxscores/202404100STL.html,Petr Mrázek,3,L,3,0,.000,0,0,4:37,Joel Hofer,2,W,20,18,.900,0,0,59:38
2024-04-10,10:30 PM,Arizona Coyotes,ARI,4,Vancouver Canucks,VAN,3,https://www.hockey-reference.com/boxscores/202404100VAN.html,Connor Ingram,3,W,26,23,.885,0,0,63:51,Arturs Silovs,4,O,18,14,.778,0,0,63:13
2024-04-11,7:00 PM,Washington Capitals,WSH,2,Buffalo Sabres,BUF,4,https://www.hockey-reference.com/boxscores/202404110BUF.html,Charlie Lindgren,3,L,16,13,.813,0,0,57:38,Ukko-Pekka Luukkonen,2,W,24,22,.917,0,0,60:00
2024-04-11,8:00 PM,Winnipeg Jets,WPG,3,Dallas Stars,DAL,0,https://www.hockey-reference.com/boxscores/202404110DAL.html,Laurent Brossoit,0,W,24,24,1.000,1,0,60:00,Jake Oettinger,2,L,23,21,.913,0,0,58:54
2024-04-11,7:00 PM,Columbus Blue Jackets,CBJ,0,Florida Panthers,FLA,4,https://www.hockey-reference.com/boxscores/202404110FLA.html,Jet Greaves,4,L,46,42,.913,0,0,60:00,Sergei Bobrovsky,0,W,25,25,1.000,1,0,60:00
2024-04-11,10:30 PM,Calgary Flames,CGY,1,Los Angeles Kings,LAK,4,https://www.hockey-reference.com/boxscores/202404110LAK.html,Jacob Markström,3,L,29,26,.897,0,0,59:49,Cam Talbot,1,W,23,22,.957,0,0,59:29
2024-04-11,7:30 PM,Montreal Canadiens,MTL,2,New York Islanders,NYI,3,https://www.hockey-reference.com/boxscores/202404110NYI.html,Sam Montembeault,3,O,31,28,.903,0,0,61:17,Semyon Varlamov,2,W,14,12,.857,0,0,61:01
2024-04-11,7:00 PM,Philadelphia Flyers,PHI,4,New York Rangers,NYR,1,https://www.hockey-reference.com/boxscores/202404110NYR.html,Samuel Ersson,1,W,25,24,.960,0,0,60:00,Jonathan Quick,4,L,26,22,.846,0,2,59:51
2024-04-11,7:00 PM,Detroit Red Wings,DET,5,Pittsburgh Penguins,PIT,6,https://www.hockey-reference.com/boxscores/202404110PIT.html,Alex Lyon,6,O,27,21,.778,0,0,61:40,Alex Nedeljkovic,5,W,30,25,.833,0,0,60:48
2024-04-11,10:00 PM,San Jose Sharks,SJS,3,Seattle Kraken,SEA,1,https://www.hockey-reference.com/boxscores/202404110SEA.html,Devin Cooley,1,W,50,49,.980,0,0,60:00,Joey Daccord,3,L,23,20,.870,0,0,56:51
2024-04-11,7:00 PM,Ottawa Senators,OTT,3,Tampa Bay Lightning,TBL,2,https://www.hockey-reference.com/boxscores/202404110TBL.html,Anton Forsberg,2,W,26,24,.923,0,0,64:55,Matt Tomkins,2,O,27,25,.926,0,0,64:34
2024-04-11,7:00 PM,New Jersey Devils,NJD,6,Toronto Maple Leafs,TOR,5,https://www.hockey-reference.com/boxscores/202404110TOR.html,Jake Allen,5,W,32,27,.844,0,0,60:00,Ilya Samsonov,6,L,20,14,.700,0,0,59:01
2024-04-12,10:00 PM,Calgary Flames,CGY,6,Anaheim Ducks,ANA,3,https://www.hockey-reference.com/boxscores/202404120ANA.html,Dustin Wolf,3,W,22,19,.864,0,0,59:27,John Gibson,6,L,27,21,.778,0,0,59:39
2024-04-12,8:30 PM,Nashville Predators,NSH,5,Chicago Blackhawks,CHI,1,https://www.hockey-reference.com/boxscores/202404120CHI.html,Kevin Lankinen,1,W,26,25,.962,0,0,59:49,Arvid Söderblom,5,L,40,35,.875,0,0,60:00
2024-04-12,9:00 PM,Arizona Coyotes,ARI,3,Edmonton Oilers,EDM,2,https://www.hockey-reference.com/boxscores/202404120EDM.html,Karel Vejmelka,2,W,41,39,.951,0,0,61:35,Calvin Pickard,3,O,28,25,.893,0,0,61:30
2024-04-12,8:00 PM,Carolina Hurricanes,CAR,5,St. Louis Blues,STL,2,https://www.hockey-reference.com/boxscores/202404120STL.html,Frederik Andersen,2,W,31,29,.935,0,0,59:56,Jordan Binnington,3,L,40,37,.925,0,0,59:15
2024-04-12,10:00 PM,Minnesota Wild,MIN,2,Vegas Golden Knights,VEG,7,https://www.hockey-reference.com/boxscores/202404120VEG.html,Marc-André Fleury,7,L,30,23,.767,0,0,59:54,Logan Thompson,2,W,27,25,.926,0,0,59:34
2024-04-13,4:00 PM,Winnipeg Jets,WPG,7,Colorado Avalanche,COL,0,https://www.hockey-reference.com/boxscores/202404130COL.html,Connor Hellebuyck,0,W,30,30,1.000,1,0,60:00,Alexandar Georgiev,4,L,15,11,.733,0,0,15:17
2024-04-13,3:00 PM,Seattle Kraken,SEA,1,Dallas Stars,DAL,3,https://www.hockey-reference.com/boxscores/202404130DAL.html,Philipp Grubauer,3,L,30,27,.900,0,0,58:51,Jake Oettinger,1,W,27,26,.963,0,0,59:50
2024-04-13,10:00 PM,Vancouver Canucks,VAN,3,Edmonton Oilers,EDM,1,https://www.hockey-reference.com/boxscores/202404130EDM.html,Casey DeSmith,1,W,33,32,.970,0,0,60:00,Stuart Skinner,2,L,26,24,.923,0,0,58:25
2024-04-13,5:00 PM,Buffalo Sabres,BUF,2,Florida Panthers,FLA,3,https://www.hockey-reference.com/boxscores/202404130FLA.html,Ukko-Pekka Luukkonen,3,O,42,39,.929,0,0,63:36,Sergei Bobrovsky,2,W,29,27,.931,0,0,63:58
2024-04-13,10:30 PM,Anaheim Ducks,ANA,1,Los Angeles Kings,LAK,3,https://www.hockey-reference.com/boxscores/202404130LAK.html,Lukáš Dostál,3,L,28,25,.893,0,0,57:53,David Rittich,1,W,29,28,.966,0,0,59:31
2024-04-13,8:00 PM,Columbus Blue Jackets,CBJ,4,Nashville Predators,NSH,6,https://www.hockey-reference.com/boxscores/202404130NSH.html,Jet Greaves,6,L,37,31,.838,0,0,60:00,Juuse Saros,4,W,35,31,.886,0,0,55:37
2024-04-13,12:30 PM,New York Islanders,NYI,2,New York Rangers,NYR,3,https://www.hockey-reference.com/boxscores/202404130NYR.html,Ilya Sorokin,2,O,43,41,.953,0,0,64:42,Igor Shesterkin,2,W,36,34,.944,0,0,64:53
2024-04-13,7:00 PM,Montreal Canadiens,MTL,4,Ottawa Senators,OTT,5,https://www.hockey-reference.com/boxscores/202404130OTT.html,Cayden Primeau,4,O,44,40,.909,0,0,65:00,Joonas Korpisalo,4,W,25,21,.840,0,0,64:11
2024-04-13,5:00 PM,New Jersey Devils,NJD,0,Philadelphia Flyers,PHI,1,https://www.hockey-reference.com/boxscores/202404130PHI.html,Kaapo Kähkönen,1,L,21,20,.952,0,0,57:37,Samuel Ersson,0,W,20,20,1.000,1,0,59:56
2024-04-13,8:00 PM,Boston Bruins,BOS,6,Pittsburgh Penguins,PIT,4,https://www.hockey-reference.com/boxscores/202404130PIT.html,Linus Ullmark,4,W,32,28,.875,0,0,60:00,Alex Nedeljkovic,3,,16,13,.813,0,0,31:35
2024-04-13,10:30 PM,Minnesota Wild,MIN,6,San Jose Sharks,SJS,2,https://www.hockey-reference.com/boxscores/202404130SJS.html,Jesper Wallstedt,2,W,29,27,.931,0,0,60:00,Mackenzie Blackwood,6,L,38,32,.842,0,0,60:00
2024-04-13,7:00 PM,Detroit Red Wings,DET,5,Toronto Maple Leafs,TOR,4,https://www.hockey-reference.com/boxscores/202404130TOR.html,James Reimer,4,W,36,32,.889,0,0,60:41,Ilya Samsonov,5,O,32,27,.844,0,0,59:57
2024-04-13,5:30 PM,Tampa Bay Lightning,TBL,2,Washington Capitals,WSH,4,https://www.hockey-reference.com/boxscores/202404130WSH.html,Andrei Vasilevskiy,4,L,34,30,.882,0,0,57:38,Charlie Lindgren,2,W,34,32,.941,0,0,60:00
2024-04-14,8:00 PM,Arizona Coyotes,ARI,5,Calgary Flames,CGY,6,https://www.hockey-reference.com/boxscores/202404140CGY.html,Connor Ingram,6,L,31,25,.806,0,0,57:20,Dustin Wolf,5,W,35,30,.857,0,0,60:00
2024-04-14,6:00 PM,Carolina Hurricanes,CAR,4,Chicago Blackhawks,CHI,2,https://www.hockey-reference.com/boxscores/202404140CHI.html,Pyotr Kochetkov,2,W,16,14,.875,0,2,59:56,Petr Mrázek,3,L,33,30,.909,0,0,59:40
2024-04-14,1:00 PM,Seattle Kraken,SEA,1,St. Louis Blues,STL,4,https://www.hockey-reference.com/boxscores/202404140STL.html,Joey Daccord,3,L,27,24,.889,0,0,58:43,Joel Hofer,1,W,20,19,.950,0,0,59:58
2024-04-14,3:30 PM,Colorado Avalanche,COL,3,Vegas Golden Knights,VEG,4,https://www.hockey-reference.com/boxscores/202404140VEG.html,Alexandar Georgiev,4,O,30,26,.867,0,0,61:23,Adin Hill,3,W,24,21,.875,0,0,61:23
2024-04-15,7:00 PM,Montreal Canadiens,MTL,4,Detroit Red Wings,DET,5,https://www.hockey-reference.com/boxscores/202404150DET.html,Sam Montembeault,5,O,35,30,.857,0,0,64:35,Alex Lyon,4,W,21,17,.810,0,0,63:32
2024-04-15,9:30 PM,San Jose Sharks,SJS,2,Edmonton Oilers,EDM,9,https://www.hockey-reference.com/boxscores/202404150EDM.html,Devin Cooley,8,L,22,14,.636,0,0,33:49,Stuart Skinner,2,W,21,19,.905,0,0,60:00
2024-04-15,9:30 PM,Minnesota Wild,MIN,3,Los Angeles Kings,LAK,1,https://www.hockey-reference.com/boxscores/202404150LAK.html,Filip Gustavsson,1,W,24,23,.958,0,0,60:00,Cam Talbot,3,L,28,25,.893,0,0,57:44
2024-04-15,7:00 PM,New York Islanders,NYI,4,New Jersey Devils,NJD,1,https://www.hockey-reference.com/boxscores/202404150NJD.html,Semyon Varlamov,1,W,24,23,.958,0,0,60:00,Jake Allen,4,L,19,15,.789,0,0,60:00
2024-04-15,7:30 PM,Ottawa Senators,OTT,0,New York Rangers,NYR,4,https://www.hockey-reference.com/boxscores/202404150NYR.html,Joonas Korpisalo,4,L,34,30,.882,0,0,60:00,Igor Shesterkin,0,W,25,25,1.000,1,0,59:17
2024-04-15,7:00 PM,Nashville Predators,NSH,2,Pittsburgh Penguins,PIT,4,https://www.hockey-reference.com/boxscores/202404150PIT.html,Juuse Saros,4,L,38,34,.895,0,0,56:54,Alex Nedeljkovic,2,W,30,28,.933,0,0,60:00
2024-04-15,7:00 PM,Buffalo Sabres,BUF,4,Tampa Bay Lightning,TBL,2,https://www.hockey-reference.com/boxscores/202404150TBL.html,Eric Comrie,2,W,33,31,.939,0,0,60:00,Andrei Vasilevskiy,4,L,34,30,.882,0,0,57:36
2024-04-15,7:00 PM,Boston Bruins,BOS,0,Washington Capitals,WSH,2,https://www.hockey-reference.com/boxscores/202404150WSH.html,Jeremy Swayman,1,L,24,23,.958,0,0,57:41,Charlie Lindgren,0,W,16,16,1.000,1,0,59:45
2024-04-16,7:00 PM,Ottawa Senators,OTT,3,Boston Bruins,BOS,1,https://www.hockey-reference.com/boxscores/202404160BOS.html,Anton Forsberg,1,W,35,34,.971,0,2,60:00,Linus Ullmark,2,L,19,17,.895,0,0,58:24
2024-04-16,7:00 PM,Carolina Hurricanes,CAR,3,Columbus Blue Jackets,CBJ,6,https://www.hockey-reference.com/boxscores/202404160CBJ.html,Spencer Martin,6,L,25,19,.760,0,0,60:00,Jet Greaves,3,W,41,38,.927,0,0,60:00
2024-04-16,7:30 PM,Toronto Maple Leafs,TOR,2,Florida Panthers,FLA,5,https://www.hockey-reference.com/boxscores/202404160FLA.html,Joseph Woll,4,L,41,37,.902,0,0,56:56,Anthony Stolarz,2,W,26,24,.923,0,0,60:00
